HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,Comments,QCCoverage,QCFlags,CropExists,GrainMoisture,GrainProtein,GrainStarch,GrainGluten,GrainOil,GrainTestWeight,GrainCarbon,GrainNitrogen,GrainSulfur,ResidueCarbon,ResidueNitrogen,ResidueSulfur,GrainYieldWet,GrainYieldAirDry,ResidueMassWetPerArea,ResidueMassAirDryPerArea
2008,154,-117.085013,46.780348,2008_154,SW,,100,0,1,,,,,,,,2.543859649,,,,,290.6496063,264.7637795,628.6417323,596.8117712
2008,155,-117.084595,46.780437,2008_155,SW,,100,0,1,,,,,,,,2.385964912,,,,,135.1377953,122.5393701,458.3661417,432.4208884
2008,156,-117.084177,46.78039,2008_156,WW,,100,0,1,,,,,,,45.47,2.6604,,,,,46.06299213,41.83070866,,
2008,157,-117.083759,46.780453,2008_157,WW,,100,0,1,,,,,,,,2.157894737,,,,,113.976378,103.3464567,,
2008,158,-117.083341,46.780374,2008_158,WW,,100,0,1,,,,,,,,1.877192982,,,,,312.7952756,283.4645669,,
2008,159,-117.082923,46.780443,2008_159,WW,,100,0,1,,,,,,,,2.263157895,,,,,390.0590551,375,,
2008,160,-117.082505,46.78048,2008_160,WW,,100,0,1,,,,,,,,2.01754386,,,,,396.4566929,382.8740157,,
2008,161,-117.082087,46.780282,2008_161,WW,,100,0,1,,,,,,,,2.210526316,,,,,269.980315,245.0787402,,
2008,162,-117.0816451,46.78040873,2008_162,WW,,100,0,1,,,,,,,,1.859649123,,,,,447.6377953,415.3543307,,
2008,163,-117.081251,46.780423,2008_163,WW,,100,0,1,,,,,,,,1.771929825,,,,,464.3700787,428.1496063,,
2008,164,-117.080833,46.780279,2008_164,,,100,0,0,,,,,,,,,,,,,,,,
2008,165,-117.080415,46.780542,2008_165,,,100,0,0,,,,,,,,,,,,,,,,
2008,166,-117.079997,46.780513,2008_166,GB,,100,0,1,,,,,,,46.669,3.041,,,,,165.3,150.5,144.1,124.6707865
2008,167,-117.079579,46.780477,2008_167,SB,,100,0,1,,,,,,,44.994,1.9839,,,,,217.3228346,200.2952756,350.0984252,331.7091987
2008,168,-117.079161,46.780398,2008_168,WT,,100,0,1,,,,,,,44.779,1.8693,,,,,378.2480315,346.4566929,,
2008,169,-117.078743,46.78041,2008_169,WT,,100,0,1,,,,,,,44.725,1.7627,,,,,354.6259843,329.2322835,,
2008,170,-117.078325,46.780415,2008_170,SC,,100,0,1,,,,,,,62.703,3.9053,,,,,122.3425197,115.6496063,231.003937,206.5590759
2008,171,-117.077907,46.780352,2008_171,SP,,100,0,1,,,,,,,44.832,3.4308,,,,,117.8,108.5,,
2008,172,-117.077489,46.780516,2008_172,SP,,100,0,1,,,,,,,45.068,3.2731,,,,,103.3,95,,
2008,173,-117.077071,46.78029,2008_173,SP,,100,0,1,,,,,,,44.71,3.1851,,,,,146.8,132,144.1,128.2648352
2008,174,-117.076653,46.780414,2008_174,SC,,100,0,1,,,,,,,61.937,3.4843,,,,,199.1141732,186.515748,,
2008,175,-117.086879,46.780708,2008_175,SW,,100,0,1,,,,,,,44.857,3.3313,,,,,112.992126,83.66141732,606.496063,550.4039416
2008,176,-117.0864768,46.78080097,2008_176,SW,,100,0,1,,,,,,,,2.859649123,,,,,204.0354331,181.5944882,507.0866142,471.1866769
2008,177,-117.086043,46.780763,2008_177,SW,,100,0,1,,,,,,,,2.105263158,,,,,367.9133858,339.5669291,427.3622047,400.3709076
2008,178,-117.085625,46.780668,2008_178,SW,,100,0,1,,,,,,,,2.456140351,,,,,327.0669291,299.2125984,478.5433071,400.7079499
2008,179,-117.085207,46.780786,2008_179,SC,,100,0,1,,,,,,,58.839,4.8259,,,,,33.26771654,31.00393701,,
2008,180,-117.084789,46.780634,2008_180,SW,,100,0,1,,,,,,,,2.263157895,,,,,232.5787402,223.9173228,402.7559055,377.7572631
2008,181,-117.084371,46.780723,2008_181,SW,,100,0,1,,,,,,,45.236,2.7097,,,,,108.0708661,95.47244094,468.7007874,438.9943995
2008,182,-117.0839212,46.78065692,2008_182,WW,,100,0,1,,,,,,,,2.105263158,,,,,115.9448819,104.8228346,,
2008,183,-117.083535,46.780739,2008_183,WW,,100,0,1,,,,,,,,2.263157895,,,,,110.0393701,101.8700787,,
2008,184,-117.083117,46.78066,2008_184,WW,,100,0,1,,,,,,,45.527,2.6656,,,,,32.77559055,29.52755906,,
2008,185,-117.082699,46.780729,2008_185,WW,,100,0,1,,,,,,,,2.456140351,,,,,54.92125984,51.18110236,,
2008,186,-117.082281,46.780766,2008_186,WW,,100,0,1,,,,,,,45.105,3.0333,,,,,17.02755906,15.25590551,,
2008,187,-117.081863,46.780568,2008_187,WW,,100,0,1,,,,,,,,1.543859649,,,,,155.8070866,140.2559055,,
2008,188,-117.081445,46.780707,2008_188,WW,,100,0,1,,,,,,,,1.912280702,,,,,331.988189,302.6574803,,
2008,189,-117.081027,46.780709,2008_189,WW,,100,0,1,,,,,,,,1.771929825,,,,,603.6417323,550.1968504,,
2008,190,-117.080609,46.780565,2008_190,,,100,0,0,,,,,,,,,,,,,,,,
2008,191,-117.080191,46.780828,2008_191,,,100,0,0,,,,,,,,,,,,,,,,
2008,192,-117.079773,46.780799,2008_192,GB,,100,0,1,,,,,,,,,,,,,209.8,189,,
2008,193,-117.079355,46.780763,2008_193,SB,,100,0,1,,,,,,,44.814,1.6268,,,,,402.3622047,366.6338583,452.9527559,429.8429214
2008,194,-117.0789131,46.78066353,2008_194,WT,,100,0,1,,,,,,,44.776,1.7958,,,,,439.7637795,405.019685,,
2008,195,-117.078519,46.780696,2008_195,WT,,100,10.5,1,,,,,,,44.82,1.5846,,,,,466.8307087,423.7204724,461.8110236,411.3833831
2008,196,-117.078101,46.780701,2008_196,SC,,100,0,1,,,,,,,63.562,3.5157,,,,,159.2519685,148.6220472,,
2008,197,-117.077683,46.780638,2008_197,SP,,100,0,1,,,,,,,44.754,2.8838,,,,,119.8,110.5,,
2008,198,-117.077265,46.780802,2008_198,SP,,100,0,1,,,,,,,44.946,3.1589,,,,,148.8,135,,
2008,199,-117.076847,46.780576,2008_199,SP,,100,0,1,,,,,,,44.982,3.1027,,,,,225.3,205,224.6,196.317037
2008,200,-117.0866262,46.7810531,2008_200,SW,,100,0,0,,,,,,,,,,,,,,,,
2008,201,-117.086242,46.781049,2008_201,SW,,100,0,1,,,,,,,44.677,2.9121,,,,,32.28346457,24.60629921,163.5826772,153.1728704
2008,202,-117.085824,46.780954,2008_202,SW,,100,0,1,,,,,,,,2.929824561,,,,,148.9173228,135.8267717,400.2952756,373.1566128
2008,203,-117.085406,46.781072,2008_203,SW,,100,0,1,,,,,,,,2.052631579,,,,,199.1141732,181.5944882,367.3228346,343.6245872
2008,204,-117.084988,46.78092,2008_204,SC,,100,0,1,,,,,,,59.008,5.0392,,,,,110.5314961,101.8700787,611.4173228,546.3680314
2008,205,-117.08457,46.781009,2008_205,SW,,100,0,1,,,,,,,,2.666666667,,,,,181.8897638,156.988189,675.8858268,624.20044
2008,206,-117.084152,46.780962,2008_206,SW,,100,0,1,,,,,,,44.563,2.9605,,,,,127.7559055,99.40944882,485.9251969,446.6890008
2008,207,-117.083755,46.78103938,2008_207,SW,,100,0,1,,,,,,,45.12,3.077,,,,,127.2637795,118.6023622,659.6456693,617.2123221
2008,208,-117.083316,46.780946,2008_208,WW,,100,0,1,,,,,,,,2.192982456,,,,,212.4015748,196.8503937,,
2008,209,-117.082898,46.781015,2008_209,WW,,100,0,1,,,,,,,,2.087719298,,,,,459.9409449,442.4212598,,
2008,210,-117.08248,46.781052,2008_210,WW,,100,0,1,,,,,,,,2.421052632,,,,,312.3031496,278.5433071,,
2008,211,-117.082062,46.780854,2008_211,WW,,100,5.3,1,,,,,,,45.855,2.5851,,,,,4.232283465,3.44488189,,
2008,212,-117.081644,46.780993,2008_212,WW,,100,0,1,,,,,,,,2.368421053,,,,,136.1220472,126.476378,,
2008,213,-117.081226,46.780995,2008_213,WW,,100,0,1,,,,,,,,2.263157895,,,,,179.4291339,164.8622047,,
2008,214,-117.080808,46.780851,2008_214,WW,,100,0,1,,,,,,,,1.894736842,,,,,553.9370079,531.496063,,
2008,215,-117.0804377,46.78111806,2008_215,WW,,100,0,1,,,,,,,,1.929824561,,,,,591.8307087,546.7519685,,
2008,216,-117.079972,46.781085,2008_216,,,100,0,0,,,,,,,,,,,,,,,,
2008,217,-117.079554,46.781049,2008_217,GB,,100,0,1,,,,,,,46.692,2.7443,,,,,194.3,174.5,,
2008,218,-117.079136,46.78097,2008_218,SB,,100,0,1,,,,,,,44.848,1.5768,,,,,406.7913386,368.6023622,,
2008,219,-117.078718,46.780982,2008_219,SB,,100,0,1,,,,,,,44.527,1.4746,,,,,421.0629921,387.7952756,,
2008,220,-117.0783,46.780987,2008_220,WT,,100,0,1,,,,,,,44.226,1.7788,,,,,496.8503937,453.2480315,,
2008,221,-117.077882,46.780924,2008_221,SC,,100,0,1,,,,,,,63.593,4.0243,,,,,207.9724409,196.3582677,,
2008,222,-117.077464,46.781088,2008_222,SC,,100,0,1,,,,,,,63.212,3.7133,,,,,229.6259843,215.5511811,,
2008,223,-117.077046,46.780862,2008_223,SP,,100,0,1,,,,,,,44.761,3.1723,,,,,215.8,198,,
2008,224,-117.076628,46.780986,2008_224,SP,,100,0,1,,,,,,,44.828,3.2794,,,,,213.3,194,230.1,204.3288
2008,225,-117.086295,46.781365,2008_225,SW,,100,0,0,,,,,,,,,,,,,,,,
2008,226,-117.0858613,46.78132062,2008_226,SW,,100,0,1,,,,,,,,2.701754386,,,,,226.6732283,209.1535433,315.1574803,294.8247396
2008,227,-117.0854328,46.78122203,2008_227,SW,,100,0,1,,,,,,,,2.315789474,,,,,272.9330709,250.984252,354.5275591,333.2025931
2008,228,-117.085041,46.781358,2008_228,SW,,100,0,1,,,,,,,,2.192982456,,,,,206.003937,191.4370079,213.7795276,197.5841088
2008,229,-117.084623,46.781206,2008_229,SC,,100,0,1,,,,,,,58.212,4.9728,,,,,99.70472441,92.51968504,,
2008,230,-117.084205,46.781295,2008_230,SW,,100,0,1,,,,,,,,2.263157895,,,,,319.1929134,307.0866142,346.6535433,327.5466551
2008,231,-117.083787,46.781248,2008_231,SW,,100,0,1,,,,,,,,2.210526316,,,,,191.2401575,183.0708661,532.1850394,503.5289219
2008,232,-117.0832823,46.78127044,2008_232,WW,,100,0,1,,,,,,,,1.912280702,,,,,272.4409449,247.5393701,,
2008,233,-117.082951,46.781232,2008_233,WW,,100,0,1,,,,,,,,1.912280702,,,,,374.3110236,358.7598425,,
2008,234,-117.082533,46.781301,2008_234,WW,,100,0,1,,,,,,,,1.701754386,,,,,550.492126,507.8740157,,
2008,235,-117.082115,46.781338,2008_235,WW,,100,0,1,,,,,,,,2.263157895,,,,,461.4173228,412.8937008,,
2008,236,-117.081697,46.78114,2008_236,WW,,100,0,1,,,,,,,,2.175438596,,,,,308.8582677,281.496063,,
2008,237,-117.0812437,46.78126348,2008_237,WW,,100,0,1,,,,,,,,1.894736842,,,,,524.9015748,484.2519685,,
2008,238,-117.080861,46.781281,2008_238,WW,,100,0,1,,,,,,,,2.035087719,,,,,529.8228346,485.2362205,,
2008,239,-117.080455,46.78115338,2008_239,WW,,100,0,1,,,,,,,,2.245614035,,,,,506.6929134,488.6811024,,
2008,240,-117.0801105,46.78144636,2008_240,WW,,100,0,1,,,,,,,,2.157894737,,,,,267.0275591,253.9370079,,
2008,241,-117.079607,46.781371,2008_241,,,100,0,0,,,,,,,,,,,,,,,,
2008,242,-117.079189,46.781335,2008_242,GB,,100,0,1,,,,,,,46.892,2.977,,,,,277.8,252,,
2008,243,-117.078771,46.781256,2008_243,SB,,100,0,1,,,,,,,45.102,1.6829,,,,,467.8149606,428.1496063,588.2874016,508.7891041
2008,244,-117.0783888,46.78129255,2008_244,SB,,100,0,1,,,,,,,44.519,1.4172,,,,,502.7559055,459.1535433,,
2008,245,-117.077935,46.781273,2008_245,WT,,100,0,1,,,,,,,44.063,1.7299,,,,,477.6574803,439.4685039,486.4173228,427.3523622
2008,246,-117.077517,46.78121,2008_246,SC,,100,0,1,,,,,,,62.494,3.5682,,,,,211.4173228,199.3110236,,
2008,247,-117.077099,46.781374,2008_247,SC,,100,0,1,,,,,,,63.58,3.3818,,,,,223.7204724,210.6299213,,
2008,248,-117.0766989,46.78116437,2008_248,SP,,100,0,1,,,,,,,44.817,3.0694,,,,,303.8,278.5,,
2008,249,-117.085864,46.781526,2008_249,SW,,100,0,1,,,,,,,,3.052631579,,,,,182.8740157,151.5748031,561.7125984,494.0363817
2008,250,-117.085446,46.781644,2008_250,SW,,100,0,1,,,,,,,,2.192982456,,,,,277.3622047,253.4448819,452.4606299,416.7400539
2008,251,-117.085028,46.781492,2008_251,SW,,100,0,1,,,,,,,,2.122807018,,,,,285.7283465,267.2244094,350.0984252,330.5124993
2008,252,-117.0845785,46.78155584,2008_252,SC,,100,0,1,,,,,,,60.88,4.7429,,,,,108.0708661,102.3622047,,
2008,253,-117.084192,46.781534,2008_253,SC,,100,0,1,,,,,,,61.764,4.1411,,,,,216.8307087,205.2165354,,
2008,254,-117.083774,46.781597,2008_254,SW,,100,0,1,,,,,,,,2.771929825,,,,,263.0905512,244.0944882,516.4370079,447.3785708
2008,255,-117.083356,46.781518,2008_255,SW,,100,0,1,,,,,,,,2.473684211,,,,,289.1732283,276.5748031,612.8937008,550.5655278
2008,256,-117.082938,46.781587,2008_256,WW,,100,0,1,,,,,,,,1.912280702,,,,,545.5708661,499.507874,,
2008,257,-117.08252,46.781624,2008_257,WW,,100,0,1,,,,,,,,1.771929825,,,,,493.8976378,468.011811,,
2008,258,-117.082102,46.781426,2008_258,WW,,100,0,1,,,,,,,,2.350877193,,,,,441.7322835,413.3858268,,
2008,259,-117.081684,46.781565,2008_259,WW,,100,0,1,,,,,,,,1.824561404,,,,,471.7519685,430.1181102,,
2008,260,-117.081266,46.781567,2008_260,WW,,100,0,1,,,,,,,,1.578947368,,,,,432.3818898,404.0354331,,
2008,261,-117.080848,46.781423,2008_261,WW,,100,0,1,,,,,,,,1.789473684,,,,,573.6220472,539.8622047,,
2008,262,-117.08043,46.781686,2008_262,WW,,100,0,1,,,,,,,,1.929824561,,,,,356.5944882,324.8031496,,
2008,263,-117.080012,46.781657,2008_263,WW,,100,0,1,,,,,,,,2.105263158,,,,,531.2992126,513.7795276,,
2008,264,-117.079594,46.781621,2008_264,,,100,0,0,,,,,,,,,,,,,,,,
2008,265,-117.0791581,46.78153382,2008_265,GB,,100,0,1,,,,,,,46.392,2.7189,,,,,37.8,34,,
2008,266,-117.078758,46.781554,2008_266,GB,,100,0,1,,,,,,,46.338,3.0211,,,,,189.3,170.5,163.6,143.3608247
2008,267,-117.07834,46.781559,2008_267,SB,,100,0,1,,,,,,,44.836,1.7374,,,,,413.1889764,376.476378,,
2008,268,-117.077922,46.781496,2008_268,WT,,100,0,1,,,,,,,44.81,1.8996,,,,,606.1023622,560.5314961,,
2008,269,-117.077504,46.78166,2008_269,WT,,100,0,1,,,,,,,44.461,1.93,,,,,249.3110236,230.8070866,,
2008,270,-117.077086,46.781434,2008_270,SC,,100,0,1,,,,,,,63.068,3.4682,,,,,182.8740157,173.7204724,374.2125984,331.6192945
2008,271,-117.076668,46.781558,2008_271,SP,,100,0,1,,,,,,,44.876,3.5544,,,,,85.3,77.5,,
2008,272,-117.08559,46.781812,2008_272,SW,,100,0,1,,,,,,,,2.789473684,,,,,77.06692913,69.88188976,379.6259843,357.1481299
2008,273,-117.085172,46.78193,2008_273,SW,,100,0,1,,,,,,,,2.701754386,,,,,259.6456693,250.492126,425.8858268,400.4054782
2008,274,-117.084754,46.781778,2008_274,SW,,100,0,1,,,,,,,,2.192982456,,,,,381.2007874,347.9330709,488.3858268,459.936167
2008,275,-117.084357,46.78187778,2008_275,SW,,100,0,1,,,,,,,,2.666666667,,,,,347.7362205,333.6614173,597.6377953,558.3195193
2008,276,-117.083918,46.78182,2008_276,SC,,100,0,1,,,,,,,60.309,4.6598,,,,,164.1732283,154.0354331,,
2008,277,-117.0835,46.781883,2008_277,SW,,100,0,1,,,,,,,,2.210526316,,,,,317.7165354,306.1023622,348.6220472,325.5726557
2008,278,-117.083082,46.781804,2008_278,SW,,100,0,1,,,,,,,,2.192982456,,,,,380.7086614,354.3307087,523.3267717,491.1220472
2008,279,-117.0826501,46.78185937,2008_279,WW,,100,0,1,,,,,,,,1.684210526,,,,,492.9133858,454.2322835,,
2008,280,-117.082246,46.78191,2008_280,WW,,100,0,1,,,,,,,,1.824561404,,,,,597.2440945,555.6102362,,
2008,281,-117.0818123,46.78170481,2008_281,WW,,100,0,1,,,,,,,,2.350877193,,,,,414.6653543,375.984252,,
2008,282,-117.08141,46.781851,2008_282,WW,,100,0,1,,,,,,,,1.666666667,,,,,490.9448819,443.4055118,,
2008,283,-117.080992,46.781853,2008_283,WW,,100,0,1,,,,,,,,1.438596491,,,,,512.5984252,485.2362205,,
2008,284,-117.080574,46.781709,2008_284,WW,,100,0,1,,,,,,,,1.877192982,,,,,480.6102362,439.4685039,,
2008,285,-117.080156,46.781972,2008_285,WW,,100,0,1,,,,,,,,1.859649123,,,,,345.2755906,331.2007874,,
2008,286,-117.079738,46.781943,2008_286,WW,,100,0,1,,,,,,,,1.877192982,,,,,440.7480315,402.0669291,,
2008,287,-117.07932,46.781907,2008_287,,,100,0,0,,,,,,,,,,,,,,,,
2008,288,-117.0788662,46.78180208,2008_288,GB,,100,0,1,,,,,,,46.67,3.1037,,,,,197.3,176.5,,
2008,289,-117.078484,46.78184,2008_289,GB,,100,0,1,,,,,,,46.101,2.9198,,,,,12.3,11,201.6,180.2653022
2008,290,-117.078066,46.781845,2008_290,SB,,100,0,1,,,,,,,44.658,1.5239,,,,,443.2086614,405.019685,518.8976378,456.6299213
2008,291,-117.077648,46.781782,2008_291,WT,,100,0,1,,,,,,,44.899,1.8448,,,,,401.3779528,367.6181102,,
2008,292,-117.07723,46.781946,2008_292,WT,,100,0,1,,,,,,,44.655,2.1435,,,,,519.980315,482.7755906,,
2008,293,-117.076812,46.78172,2008_293,SC,,100,0,1,,,,,,,63.293,4.0803,,,,,123.3267717,116.6338583,,
2008,297,-117.085536,46.782098,2008_297,SW,,100,0,0,,,,,,,,,,,,,,,,
2008,298,-117.085118,46.782216,2008_298,SW,,100,0,1,,,,,,,,2.578947368,,,,,244.3897638,223.9173228,543.011811,512.2026303
2008,299,-117.0847,46.782064,2008_299,SW,,100,0,1,,,,,,,,2.578947368,,,,,319.1929134,298.2283465,683.2677165,648.4515272
2008,300,-117.084282,46.782153,2008_300,SW,,100,0,1,,,,,,,,2.614035088,,,,,350.1968504,321.3582677,637.007874,603.7313433
2008,301,-117.083864,46.782106,2008_301,SC,,100,0,1,,,,,,,60.899,4.3542,,,,,149.9015748,140.2559055,,
2008,302,-117.0834303,46.78215462,2008_302,SW,,100,0,1,,,,,,,,2.526315789,,,,,265.5511811,255.9055118,336.8110236,314.5425262
2008,303,-117.0830123,46.78207922,2008_303,SW,,100,0,1,,,,,,,,2.438596491,,,,,318.2086614,308.5629921,465.2559055,434.2388451
2008,304,-117.08261,46.782159,2008_304,SW,,100,0,1,,,,,,,,2.105263158,,,,,282.2834646,263.2874016,369.2913386,347.0783257
2008,305,-117.082192,46.782196,2008_305,WW,,100,0,1,,,,,,,,1.631578947,,,,,393.996063,353.3464567,,
2008,306,-117.081774,46.781998,2008_306,WW,,100,0,1,,,,,,,,1.754385965,,,,,307.3818898,278.0511811,,
2008,307,-117.081356,46.782137,2008_307,WW,,100,0,1,,,,,,,,2.070175439,,,,,491.4370079,458.6614173,,
2008,308,-117.080938,46.782139,2008_308,WW,,100,0,1,,,,,,,,1.98245614,,,,,544.0944882,524.1141732,,
2008,309,-117.080499,46.78197702,2008_309,WW,,100,0,1,,,,,,,,1.929824561,,,,,516.5354331,478.3464567,,
2008,310,-117.080102,46.782258,2008_310,WW,,100,0,1,,,,,,,,1.614035088,,,,,278.8385827,256.8897638,,
2008,311,-117.079684,46.782229,2008_311,WW,,100,0,1,,,,,,,,2.052631579,,,,,424.015748,397.1456693,,
2008,312,-117.0793018,46.78221346,2008_312,WW,,100,0,1,,,,,,,,1.877192982,,,,,444.6850394,407.9724409,,
2008,313,-117.078848,46.782114,2008_313,,,100,0,0,,,,,,,,,,,,,,,,
2008,314,-117.07843,46.782126,2008_314,GB,,100,0,1,,,,,,,46.689,3.351,,,,,200.3,181,,
2008,315,-117.0780418,46.78214737,2008_315,GB,,100,0,1,,,,,,,46.526,3.3583,,,,,236.515748,211.1220472,,
2008,316,-117.077594,46.782068,2008_316,SB,,100,0,1,,,,,,,44.935,2.323,,,,,229.1338583,206.2007874,,
2008,323,-117.0851352,46.78249247,2008_323,SW,,100,0,0,,,,,,,,,,,,,,,,
2008,324,-117.084751,46.78235,2008_324,SW,,100,0,1,,,,,,,,2.385964912,,,,,298.0314961,274.1141732,502.6574803,357.6601302
2008,325,-117.084333,46.782439,2008_325,SW,,100,0,1,,,,,,,,2.403508772,,,,,310.3346457,294.7834646,482.480315,453.9477587
2008,326,-117.083915,46.782392,2008_326,SW,,100,0,1,,,,,,,,2.070175439,,,,,340.3543307,326.7716535,482.9724409,462.8485892
2008,327,-117.083497,46.782455,2008_327,SC,,100,0,1,,,,,,,61.563,4.468,,,,,192.2244094,180.1181102,,
2008,328,-117.083079,46.782376,2008_328,SW,,100,0,1,,,,,,,,2.105263158,,,,,429.4291339,417.3228346,503.6417323,464.6694554
2008,329,-117.0826453,46.78243781,2008_329,SW,,100,0,1,,,,,,,,1.771929825,,,,,343.7992126,310.0393701,418.503937,392.1414843
2008,330,-117.082243,46.782482,2008_330,SW,,100,0,1,,,,,,,,2,,,,,371.3582677,345.4724409,476.5748031,447.0959493
2008,331,-117.081825,46.782284,2008_331,WW,,100,0,1,,,,,,,,1.263157895,,,,,482.5787402,437.5,,
2008,332,-117.081407,46.782423,2008_332,WW,,100,0,1,,,,,,,,1.561403509,,,,,450.5905512,418.7992126,,
2008,333,-117.080989,46.782425,2008_333,WW,,100,0,1,,,,,,,,1.754385965,,,,,488.976378,470.4724409,,
2008,334,-117.080571,46.782281,2008_334,WW,,100,0,1,,,,,,,,1.614035088,,,,,528.8385827,505.9055118,,
2008,335,-117.080153,46.782544,2008_335,WW,,100,0,1,,,,,,,,1.98245614,,,,,324.1141732,298.7204724,,
2008,336,-117.079735,46.782515,2008_336,WW,,100,0,1,,,,,,,,1.929824561,,,,,431.8897638,410.4330709,,
2008,337,-117.079317,46.782479,2008_337,WW,,100,0,1,,,,,,,,1.771929825,,,,,296.0629921,275.5905512,,
2008,338,-117.0788911,46.78239455,2008_338,,,100,0,0,,,,,,,,,,,,,,,,
2008,348,-117.084617,46.782636,2008_348,SW,,100,0,1,,,,,,,,2.877192982,,,,,246.8503937,198.8188976,719.6850394,619.0839048
2008,349,-117.084199,46.782725,2008_349,SW,,100,0,1,,,,,,,,2.736842105,,,,,276.8700787,217.0275591,837.7952756,779.5138651
2008,350,-117.083781,46.782678,2008_350,SW,,100,0,1,,,,,,,,2.526315789,,,,,250.7874016,233.2677165,420.4724409,395.0747767
2008,351,-117.083363,46.782741,2008_351,SC,,100,0,1,,,,,,,60.56,4.8647,,,,,171.5551181,161.4173228,477.5590551,420.5600711
2008,352,-117.0829188,46.78264763,2008_352,SW,,100,0,1,,,,,,,,2.070175439,,,,,310.3346457,287.8937008,348.6220472,333.8499266
2008,353,-117.082527,46.782731,2008_353,SW,,100,0,1,,,,,,,,2.263157895,,,,,379.7244094,352.8543307,446.5551181,420.7426835
2008,354,-117.082109,46.782768,2008_354,SW,,100,0,1,,,,,,,,1.824561404,,,,,217.8149606,204.2322835,378.1496063,353.4339458
2008,355,-117.081691,46.78257,2008_355,WW,,100,0,1,,,,,,,,1.614035088,,,,,436.3188976,409.9409449,,
2008,356,-117.081273,46.782709,2008_356,WW,,100,0,1,,,,,,,,1.771929825,,,,,601.1811024,561.515748,,
2008,357,-117.080855,46.782711,2008_357,WW,,100,0,1,,,,,,,,1.666666667,,,,,373.8188976,347.9330709,,
2008,358,-117.0804141,46.78255608,2008_358,WW,,100,0,1,,,,,,,,1.666666667,,,,,333.9566929,309.0551181,,
2008,359,-117.080019,46.78283,2008_359,WW,,100,0,1,,,,,,,,1.754385965,,,,,342.3228346,326.2795276,,
2008,360,-117.079601,46.782801,2008_360,WW,,100,0,1,,,,,,,,2.280701754,,,,,208.9566929,196.3582677,,
2008,371,-117.0842298,46.78296597,2008_371,SW,,100,0,1,,,,,,,,2.842105263,,,,,231.1023622,207.6771654,645.3740157,601.6768168
2008,372,-117.083798,46.782964,2008_372,SW,,100,0,1,,,,,,,,2.368421053,,,,,354.6259843,341.5354331,502.6574803,481.4929548
2008,373,-117.08338,46.783027,2008_373,SW,,100,0,1,,,,,,,,2.315789474,,,,,300.492126,280.019685,411.1220472,385.877711
2008,374,-117.082962,46.782948,2008_374,SC,,100,0,1,,,,,,,60.633,4.135,,,,,174.015748,165.3543307,,
2008,375,-117.0825283,46.78300622,2008_375,SW,,100,0,1,,,,,,,,2.403508772,,,,,275.3937008,266.2401575,318.1102362,292.6614173
2008,376,-117.082126,46.783054,2008_376,SW,,100,0,1,,,,,,,,1.964912281,,,,,405.8070866,389.2716535,441.6338583,426.2993493
2008,377,-117.0816503,46.78282132,2008_377,WW,,100,0,1,,,,,,,,1.649122807,,,,,593.3070866,561.515748,,
2008,378,-117.08129,46.782995,2008_378,WW,,100,0,1,,,,,,,,1.543859649,,,,,555.9055118,518.2086614,,
2008,379,-117.080872,46.782997,2008_379,WW,,100,0,1,,,,,,,,1.859649123,,,,,402.3622047,373.0314961,,
2008,380,-117.080454,46.782853,2008_380,WW,,100,0,1,,,,,,,,1.964912281,,,,,278.3464567,265.7480315,,
2008,381,-117.080036,46.783116,2008_381,WW,,100,0,1,,,,,,,,2.403508772,,,,,263.0905512,250.492126,,
2008,394,-117.0839099,46.78312585,2008_394,SW,,100,0,1,,,,,,,44.867,2.5978,,,,,281.2992126,250.492126,585.3346457,544.6157138
2008,395,-117.083498,46.783313,2008_395,SW,,100,0,1,,,,,,,,2.824561404,,,,,300.492126,249.015748,846.6535433,798.6164628
2008,396,-117.08308,46.783234,2008_396,SW,,100,0,1,,,,,,,,1.807017544,,,,,308.3661417,281.003937,415.0590551,385.6454213
2008,397,-117.082662,46.783303,2008_397,SC,,100,0,1,,,,,,,61.215,4.2236,,,,,107.5787402,99.9015748,362.8937008,318.5869117
2008,398,-117.0822755,46.78335797,2008_398,SC,,100,0,1,,,,,,,57.799,4.105,,,,,127.7559055,119.0944882,,
2008,399,-117.081826,46.783142,2008_399,SW,,100,0,1,,,,,,,,2.01754386,,,,,305.4133858,282.9724409,504.6259843,433.9783465
2008,400,-117.081408,46.783281,2008_400,SW,,100,0,1,,,,,,,,2.385964912,,,,,387.5984252,372.0472441,532.6771654,499.8409017
2008,401,-117.08099,46.783283,2008_401,WW,,100,0,1,,,,,,,,1.719298246,,,,,262.1062992,246.0629921,,
2008,402,-117.080572,46.783139,2008_402,WW,,100,0,1,,,,,,,,2.087719298,,,,,382.6771654,371.0629921,,
2008,419,-117.0832106,46.7834571,2008_419,SW,,100,0,1,,,,,,,,2.754385965,,,,,195.6692913,180.6102362,540.0590551,502.5549541
2008,420,-117.0827709,46.78351532,2008_420,SW,,100,0,1,,,,,,,,2.736842105,,,,,187.7952756,173.7204724,608.4645669,571.9566929
2008,421,-117.0823668,46.78355231,2008_421,SC,,100,0,1,,,,,,,60.464,4.5449,,,,,88.38582677,82.67716535,381.1023622,337.6208846
